,citybike_station,name,address,phone,latitude,longitude,distance,category,price,rating,review_count
2257,King William at Hughson,Berkeley North,"31 King William Street, Hamilton, ON L8R 1A1, Canada",+19055225858,43.2574045478956,-79.8677145254958,117.60213933498706,"Bars, Canadian (New)",$$$,4.5,43.0
2258,King William at Hughson,August 8,"1 Wilson Street, Suite 12, Hamilton, ON L8R, Canada",+19055243838,43.25943,-79.86708,289.67010059718655,"Japanese, Dim Sum",$$,4.0,122.0
2259,King William at Hughson,Ajio Sushi,"161 King Street E, Hamilton, ON L8R 1J6, Canada",+19055268888,43.21798,-79.74587,254.02727270087584,"Japanese, Korean",$$,4.0,41.0
2260,King William at Hughson,The Ship,"23 Augusta Street, Hamilton, ON L8N 1P6, Canada",+19055260792,43.25215,-79.87,602.2366255255502,"Seafood, Pubs, Burgers",$$,4.0,208.0
2261,King William at Hughson,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055226999,43.25725,-79.86708,64.58666434241285,"Indian, Himalayan/Nepalese",$$,4.0,40.0
2262,King William at Hughson,Redchurch Cafe + Gallery,"68 King Street E, Hamilton, ON L8N 1A6, Canada",+19054070459,43.25551,-79.86725,169.0119157903148,Cafes,$,4.5,23.0
2263,King William at Hughson,Sapporo Japanese Restaurant,"96 Main St E, Hamilton, ON L8N 1G3, Canada",+19055271668,43.25429,-79.866,314.8340864912567,Japanese,$$,3.5,91.0
2264,King William at Hughson,Burrito Boyz,"66 King Street E, Hamilton, ON L8N 1A6, Canada",+19055292699,43.2557373046875,-79.8669128417969,135.4770961711283,Mexican,$,4.0,44.0
2265,King William at Hughson,The Works,"2 King Street W, Unit 230, Hamilton, ON L8P 1A2, Canada",+19055408500,43.2574961574363,-79.8712256690338,393.5171164024879,"Burgers, Wine Bars, Beer Bar",$$,4.0,37.0
2266,King William at Hughson,Diplomat,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055234343,43.2572440040624,-79.8670820519328,64.58384819375125,"Venues & Event Spaces, Canadian (New)",$$$,4.0,22.0
2267,King William at Hughson,Kenzo,"21 King Street E, Hamilton, ON L8N 1A1, Canada",+19055776666,43.256548097485,-79.8681968450546,148.1182802792256,Ramen,,4.0,24.0
2268,King William at Hughson,Lulu's Shawarma,"32 John Street N, Hamilton, ON L8R 1H3, Canada",+19055214848,43.25692,-79.86584,41.92931897295349,"Salad, Middle Eastern, Mediterranean",$,4.0,36.0
2269,King William at Hughson,Homemade Noodles,"135 King Street E, Hamilton, ON L8N 1B2, Canada",+19057778877,43.2554837113039,-79.8649081215262,200.6322223782086,"Noodles, Chinese",,4.5,6.0
2270,King William at Hughson,Undefined,"35 King William Street, Hamilton, ON L8R 1A1, Canada",+19053938343,43.25743,-79.86754,110.83911497176142,"Beer Bar, Cocktail Bars",,5.0,4.0
2271,King William at Hughson,Szechuan Noodle Bowl,"117 King St E, Hamilton, ON L8N 1A9, Canada",+19055228886,43.2558,-79.86579,144.34025335412932,"Chinese, Noodles, Soup",$,4.0,10.0
2272,King William at Hughson,The Burnt Tongue,"10 Cannon St E, Hamilton, ON L8L 1Z5, Canada",+19055361146,43.2605786,-79.8669351,410.5082187138372,"Burgers, Soup, Sandwiches",$,4.0,87.0
2273,King William at Hughson,Charred Chicken,"244 James Street N, Hamilton, ON L8R 2L2, Canada",+12893960662,43.2627364,-79.8663839,648.4519407853878,Barbeque,$$,4.0,118.0
2274,Barton at Wentworth,541 Eatery & Exchange,"541 Barton Street E, Hamilton, ON L8L 2Z2, Canada",+12893890541,43.2582480392112,-79.842354356135,224.17090690445954,Cafes,$,4.5,42.0
2275,Barton at Wentworth,Motel Restaurant,"359 Barton Street E, Hamilton, ON L8L 2X8, Canada",+12893962384,43.26045,-79.85008,446.7208923305573,"Breakfast & Brunch, Coffee & Tea, Cocktail Bars",$$,4.5,57.0
2276,,,,,,,,,,,
2277,Barton at Wentworth,BAB Korean Food & BBQ,"387 Barton Street E, Hamilton, ON L8L 2Y2, Canada",+19055216868,43.26012,-79.84875,335.4337085650151,"Hot Pot, Korean, Barbeque",,5.0,3.0
2278,Barton at Wentworth,Conversate Steak & Seafood,"38 King William Street, Hamilton, ON L8L 5T7, Canada",+19055253730,43.26037360000001,-79.8461232,185.95527657371366,"Seafood, Steakhouses",,4.0,3.0
2279,Barton at Wentworth,Culantro Peruvian Cookery,"537 Main Street E, Hamilton, ON L8M 1H9, Canada",+19057770060,43.2501405,-79.8487616,1024.996330904996,Peruvian,$$,3.5,23.0
2280,,,,,,,,,,,
2281,Barton at Wentworth,Vintage Coffee Roasters,"977 King Street E, Hamilton, ON L8M 1C3, Canada",+14169387951,43.2513629586151,-79.8354656859877,1139.9149741695678,Coffee Roasteries,$,5.0,9.0
2282,Barton at Wentworth,Korea House,"281 Cannon Street E, Hamilton, ON L8L 2B4, Canada",+19055261492,43.2579156,-79.854948,816.837365263949,Korean,,4.0,19.0
2283,Barton at Wentworth,Pho Asparagus,"387 Barton Street E, Hamilton, ON L8L 2Y2, Canada",+19055216868,43.2597392638895,-79.8488875923641,330.6029182180131,"Vietnamese, Japanese",,4.0,1.0
2284,Barton at Wentworth,Festival Café,"1013 King St E, Hamilton, ON L8M 1C9, Canada",+12893898244,43.25064,-79.83303,1335.607951042402,"Southern, Chicken Shop, Burgers",,4.5,5.0
2285,Barton at Wentworth,Crumbled,"339 Barton Street E, Hamilton, ON L8L 2X6, Canada",+19055289898,43.26078,-79.85106,526.101377258908,Desserts,,4.0,4.0
2286,Barton at Wentworth,Burger Bus Hamilton,"126 Sanford Avenue N, Hamilton, ON L8L 5Z3, Canada",+12897889770,43.2555265,-79.8445116,400.9008269629498,"Burgers, Food Trucks",,5.0,1.0
2287,Barton at Wentworth,The Capitol Bar,"973 King Street E, Hamilton, ON L8M 1C3, Canada",+12893891001,43.2524498575984,-79.8355290090636,1050.0929239249233,Bars,,4.5,5.0
2288,Barton at Wentworth,Fisticuffs,"301 Barton Street E, Hamilton, ON L8L 2X4, Canada",+13656010069,43.26095,-79.85251,654.0932216347036,"Chinese, Malaysian",,5.0,1.0
2289,Barton at Wentworth,Bellair Pizza,"455 Barton Street E, Hamilton, ON L8L 2Y7, Canada",+19055297627,43.25941,-79.84612,108.07874096784246,Pizza,$$,3.0,1.0
2290,Barton at Wentworth,Ellis Kitchen,"455 King Street E, Hamilton, ON L8N 1C7, Canada",+19055242479,43.25317,-79.85522,1064.5757944346644,"Soul Food, Caribbean",$,4.0,10.0
2291,,,,,,,,,,,
2292,Barton at Wentworth,Mimi’s Asian Gourmet,"971 King Street E, Hamilton, ON L8M 1C3, Canada",+19053129888,43.2514005,-79.8356242,1128.1950188339267,"Pan Asian, Thai, Malaysian",,4.0,1.0
2293,Barton at Wentworth,General Pizza & Wings,"274 Barton Street E, Hamilton, ON L8L 2X3, Canada",+19055771515,43.2610581633797,-79.8539271578193,763.7818837578484,"Chicken Wings, Pizza, Chinese",,4.0,2.0
2294,Charlton at Queen,Earth To Table : Bread Bar,"258 Locke Street S, Hamilton, ON L8P 4B9, Canada",+19055222999,43.25284,-79.88702,446.7225119526736,"Pizza, Breakfast & Brunch, Salad",$$,4.0,293.0
2295,Charlton at Queen,The Ship,"23 Augusta Street, Hamilton, ON L8N 1P6, Canada",+19055260792,43.25215,-79.87,938.5591178664367,"Seafood, Pubs, Burgers",$$,4.0,208.0
2296,Charlton at Queen,The Burnt Tongue,"182 Locke Street S, Hamilton, ON L8P 4B3, Canada",+12893891156,43.2555538,-79.8858002,519.8491817330081,"Burgers, Soup, Sandwiches",$$,4.5,40.0
2297,Charlton at Queen,Aberdeen Tavern,"432 Aberdeen Avenue, Hamilton, ON L8P 2S2, Canada",+19055237707,43.2512808,-79.8933956,959.81794840765,"Comfort Food, Bars",$$$,4.0,75.0
2298,Charlton at Queen,Durand Coffee,"142 Charlton Avenue W, Hamilton, ON L8P, Canada",+19053939150,43.2514262245999,-79.8788586258888,230.1801020373486,Coffee & Tea,$$,4.5,28.0
2299,Charlton at Queen,La Luna,"306 King Street W, Hamilton, ON L8P 1B1, Canada",+19055770233,43.25942165323912,-79.87848757635106,861.7742055061819,Middle Eastern,$$,4.0,63.0
2300,Charlton at Queen,The Works,"2 King Street W, Unit 230, Hamilton, ON L8P 1A2, Canada",+19055408500,43.2574961574363,-79.8712256690338,1037.5537849557968,"Burgers, Wine Bars, Beer Bar",$$,4.0,37.0
2301,Charlton at Queen,Radius,"151 James Street S, Hamilton, ON L8P 2Z5, Canada",+19053931658,43.2523512,-79.8708333,871.7150806454687,"Lounges, American (Traditional), Venues & Event Spaces",$$$,3.0,91.0
2302,Charlton at Queen,Bronzie's Place,"201 James Street S, Hamilton, ON L8P 3A8, Canada",+19055293403,43.2505499,-79.87143,834.6042477284736,"Pizza, Italian, Salad",$$,4.5,27.0
2303,Charlton at Queen,The West Town Bar & Grill,"214 Locke Street S, Hamilton, ON L8P 4B4, Canada",+19055701412,43.25456,-79.88633,469.0177863654395,"Breakfast & Brunch, Steakhouses, Burgers",$$,3.5,49.0
2304,Charlton at Queen,Tomah,"132 Queen Street S, Hamilton, ON L8P 3S2, Canada",+19055221919,43.25546,-79.88064,390.97788093113803,Syrian,,5.0,7.0
2305,Charlton at Queen,Queen's Pizza & Wings,"178 Queen Street S, Hamilton, ON L8P 3S7, Canada",+19055770900,43.25379,-79.88139,214.39989949007514,"Pizza, Chicken Wings",$,2.5,58.0
2306,Charlton at Queen,Amo Gelato Cafe,"171 Locke Street S, Hamilton, ON L8P 4B2, Canada",+12893965693,43.25565,-79.8853,508.1667073680513,"Desserts, Ice Cream & Frozen Yogurt",,4.5,12.0
2307,Charlton at Queen,The Coop,"274-274 King Street W, Hamilton, ON L8P 1J6, Canada",+12897782667,43.2591337,-79.8774391,860.6467084102593,"Sandwiches, Chicken Shop, Poutineries",$$,4.0,43.0
2308,Charlton at Queen,Famous Recipe,"158 King Street W, Hamilton, ON L8P 1A6, Canada",+12893899740,43.2580694,-79.8740306,910.3763563537605,Caribbean,,5.0,9.0
2309,Charlton at Queen,Democracy,"202 Locke Street S, Hamilton, ON L8P 4B4, Canada",+12893892466,43.2547913,-79.8862228,474.89488494676925,"Coffee & Tea, Bakeries",$$,4.0,38.0
2310,Charlton at Queen,One Duke Restaurant,"1 Duke Street, Hamilton, ON L8P 1W9, Canada",+19055403853,43.25152,-79.87206,782.7009337200715,"Seafood, Canadian (New), Pizza",$$,3.5,23.0
2311,Charlton at Queen,Moodys,"107 George Street, Hamilton, ON L8P 1E3, Canada",+12893096449,43.25821,-79.87853,727.933799610517,"Pizza, Gluten-Free, Italian",,4.0,13.0
2312,Charlton at Queen,Peruviano,"254 Locke Street S, Hamilton, ON L8P 4B9, Canada",+12893894163,43.25299,-79.88692,445.26124740933267,"Italian, Cocktail Bars, Peruvian",,4.5,4.0
2313,Charlton at Queen,Bitten On Locke,"219 Locke Street S, Hamilton, ON L8P 4B4, Canada",+12893965321,43.2542199,-79.88581,426.49589734117154,"Bakeries, Patisserie/Cake Shop",$$,4.0,15.0
2314,Duke at James,The Ship,"23 Augusta Street, Hamilton, ON L8N 1P6, Canada",+19055260792,43.25215,-79.87,124.06865012765337,"Seafood, Pubs, Burgers",$$,4.0,208.0
2315,Duke at James,Bronzie's Place,"201 James Street S, Hamilton, ON L8P 3A8, Canada",+19055293403,43.2505499,-79.87143,121.14582520587736,"Pizza, Italian, Salad",$$,4.5,27.0
2316,Duke at James,Radius,"151 James Street S, Hamilton, ON L8P 2Z5, Canada",+19053931658,43.2523512,-79.8708333,90.56143164719549,"Lounges, American (Traditional), Venues & Event Spaces",$$$,3.0,91.0
2317,Duke at James,Hambrgr,"49 King William Street, Hamilton, ON L8R 1A2, Canada",+12893891212,43.25721,-79.8669,717.3882170086296,"Burgers, Beer Bar",$$,4.5,202.0
2318,Duke at James,The Mule,"41 King William Street, Hamilton, ON L8R 1A2, Canada",+12893892555,43.25726,-79.86713,706.0403858084342,Mexican,$$,4.0,177.0
2319,Duke at James,One Duke Restaurant,"1 Duke Street, Hamilton, ON L8P 1W9, Canada",+19055403853,43.25152,-79.87206,47.149425660843704,"Seafood, Canadian (New), Pizza",$$,3.5,23.0
2320,Duke at James,Planted in Hamilton,"225 John Street S, Hamilton, ON L8N 2C7, Canada",+12893896676,43.2503352762455,-79.8679620207627,310.1586052590393,"Vegan, Gluten-Free, Vegetarian",$$,4.5,37.0
2321,Duke at James,The French,"37 King William Street, Hamilton, ON L8R 1A1, Canada",+19055283737,43.25741,-79.86748,716.1804564759627,"Bistros, French",$$$,4.0,98.0
2322,Duke at James,Bon Temps,"61 Young Street, Hamilton, ON L8N 1V1, Canada",+19055237177,43.25088,-79.86872,228.60161799635273,Canadian (New),,5.0,7.0
2323,Duke at James,Berkeley North,"31 King William Street, Hamilton, ON L8R 1A1, Canada",+19055225858,43.2574045478956,-79.8677145254958,706.4719654335278,"Bars, Canadian (New)",$$$,4.5,43.0
2324,Duke at James,Rustic Reuben,"180 James Street South, Hamilton, ON L8P 4V1, Canada",+19055228818,43.2516002795,-79.8714936667,11.811239624193249,"Salad, Sandwiches, Burgers",,5.0,5.0
2325,Duke at James,Odds Bar,"164 James Street S, Hamilton, ON L8P 3A2, Canada",+19055220164,43.25192,-79.87138,32.43351769840608,Sports Bars,,4.5,3.0
2326,Duke at James,Flora Hamilton,"4 Young Street, Hamilton, ON L8N 1T9, Canada",+13653244599,43.25109,-79.87098,40.170470142558216,Pizza,,4.5,3.0
2327,Duke at James,August 8,"1 Wilson Street, Suite 12, Hamilton, ON L8R, Canada",+19055243838,43.25943,-79.86708,937.5099798313714,"Japanese, Dim Sum",$$,4.0,122.0
2328,Duke at James,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055226999,43.25725,-79.86708,713.6737803834847,"Indian, Himalayan/Nepalese",$$,4.0,40.0
2329,Duke at James,The Works,"2 King Street W, Unit 230, Hamilton, ON L8P 1A2, Canada",+19055408500,43.2574961574363,-79.8712256690338,652.3270469090091,"Burgers, Wine Bars, Beer Bar",$$,4.0,37.0
2330,Duke at James,La Luna,"306 King Street W, Hamilton, ON L8P 1B1, Canada",+19055770233,43.25942165323912,-79.87848757635106,1041.3074936858534,Middle Eastern,$$,4.0,63.0
2331,Duke at James,La Piazza Allegra,"180 James Street S, Hamilton, ON L8P 4V1, Canada",+19057778970,43.25139,-79.8717,52.11014349522961,Italian,$$,3.5,8.0
2332,Duke at James,The Pheasant Plucker,"20 Augusta Street, Hamilton, ON L8N 1P7, Canada",+19055299000,43.2517799,-79.8703,84.65773637677856,"Pubs, British",$$,3.0,24.0
2333,Duke at James,Sapporo Japanese Restaurant,"96 Main St E, Hamilton, ON L8N 1G3, Canada",+19055271668,43.25429,-79.866,497.1140949728954,Japanese,$$,3.5,91.0
2334,Beasley Park,Hambrgr,"49 King William Street, Hamilton, ON L8R 1A2, Canada",+12893891212,43.25721,-79.8669,511.48542880444927,"Burgers, Beer Bar",$$,4.5,202.0
2335,Beasley Park,The Mule,"41 King William Street, Hamilton, ON L8R 1A2, Canada",+12893892555,43.25726,-79.86713,534.8370391779929,Mexican,$$,4.0,177.0
2336,Beasley Park,The Ship,"23 Augusta Street, Hamilton, ON L8N 1P6, Canada",+19055260792,43.25215,-79.87,1043.9353313911395,"Seafood, Pubs, Burgers",$$,4.0,208.0
2337,Beasley Park,The French,"37 King William Street, Hamilton, ON L8R 1A1, Canada",+19055283737,43.25741,-79.86748,542.9799027924101,"Bistros, French",$$$,4.0,98.0
2338,Beasley Park,August 8,"1 Wilson Street, Suite 12, Hamilton, ON L8R, Canada",+19055243838,43.25943,-79.86708,491.1082327195538,"Japanese, Dim Sum",$$,4.0,122.0
2339,Beasley Park,Berkeley North,"31 King William Street, Hamilton, ON L8R 1A1, Canada",+19055225858,43.2574045478956,-79.8677145254958,564.2147258323436,"Bars, Canadian (New)",$$$,4.5,43.0
2340,Beasley Park,Charred Chicken,"244 James Street N, Hamilton, ON L8R 2L2, Canada",+12893960662,43.2627364,-79.8663839,604.7163863962653,Barbeque,$$,4.0,118.0
2341,Beasley Park,The Burnt Tongue,"10 Cannon St E, Hamilton, ON L8L 1Z5, Canada",+19055361146,43.2605786,-79.8669351,509.91798845981316,"Burgers, Soup, Sandwiches",$,4.0,87.0
2342,Beasley Park,Ajio Sushi,"161 King Street E, Hamilton, ON L8R 1J6, Canada",+19055268888,43.21798,-79.74587,484.872424360599,"Japanese, Korean",$$,4.0,41.0
2343,Beasley Park,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055226999,43.25725,-79.86708,521.6560442245359,"Indian, Himalayan/Nepalese",$$,4.0,40.0
2344,Beasley Park,Saint James Espresso Bar & Eatery,"170 James Street N, Hamilton, ON L8R 2L1, Canada",+12893896565,43.26098,-79.86693,531.2267448846213,"Cafes, Bakeries, Bars",$$,4.5,57.0
2345,Beasley Park,The Works,"2 King Street W, Unit 230, Hamilton, ON L8P 1A2, Canada",+19055408500,43.2574961574363,-79.8712256690338,837.9006120328165,"Burgers, Wine Bars, Beer Bar",$$,4.0,37.0
2346,Beasley Park,Black Forest Inn European Cuisine,"255 King Street E, Hamilton, ON L8N 1B9, Canada",+19055283538,43.2543558198212,-79.8615892650853,509.19468801264514,German,$$,3.5,54.0
2347,Beasley Park,Radius,"151 James Street S, Hamilton, ON L8P 2Z5, Canada",+19053931658,43.2523512,-79.8708333,1076.6553459611125,"Lounges, American (Traditional), Venues & Event Spaces",$$$,3.0,91.0
2348,Beasley Park,Mulberry Coffeehouse,"193 James Street N, Hamilton, ON L8R 2L2, Canada",+19059631365,43.26183,-79.86699,575.8822318999428,"Cafes, Sandwiches, Music Venues",$$,4.0,74.0
2349,Beasley Park,Motel Restaurant,"359 Barton Street E, Hamilton, ON L8L 2X8, Canada",+12893962384,43.26045,-79.85008,900.8708762591197,"Breakfast & Brunch, Coffee & Tea, Cocktail Bars",$$,4.5,57.0
2350,Beasley Park,Redchurch Cafe + Gallery,"68 King Street E, Hamilton, ON L8N 1A6, Canada",+19054070459,43.25551,-79.86725,630.844464105501,Cafes,$,4.5,23.0
2351,Beasley Park,Born and Raised,"224 James Street N, Hamilton, ON L8R 2L3, Canada",+12897685233,43.26235,-79.86626,581.064151845601,"Seafood, American (Traditional), Tapas Bars",$$,3.5,23.0
2352,Beasley Park,Bronzie's Place,"201 James Street S, Hamilton, ON L8P 3A8, Canada",+19055293403,43.2505499,-79.87143,1256.3507697514756,"Pizza, Italian, Salad",$$,4.5,27.0
2353,Beasley Park,Burrito Boyz,"66 King Street E, Hamilton, ON L8N 1A6, Canada",+19055292699,43.2557373046875,-79.8669128417969,591.1474322841971,Mexican,$,4.0,44.0
2354,John near King,Hambrgr,"49 King William Street, Hamilton, ON L8R 1A2, Canada",+12893891212,43.25721,-79.8669,95.96883666593017,"Burgers, Beer Bar",$$,4.5,202.0
2355,John near King,The Mule,"41 King William Street, Hamilton, ON L8R 1A2, Canada",+12893892555,43.25726,-79.86713,113.75858452826209,Mexican,$$,4.0,177.0
2356,John near King,The French,"37 King William Street, Hamilton, ON L8R 1A1, Canada",+19055283737,43.25741,-79.86748,138.23681010178097,"Bistros, French",$$$,4.0,98.0
2357,John near King,Berkeley North,"31 King William Street, Hamilton, ON L8R 1A1, Canada",+19055225858,43.2574045478956,-79.8677145254958,154.67821301300617,"Bars, Canadian (New)",$$$,4.5,43.0
2358,John near King,Ajio Sushi,"161 King Street E, Hamilton, ON L8R 1J6, Canada",+19055268888,43.21798,-79.74587,212.9045140253402,"Japanese, Korean",$$,4.0,41.0
2359,John near King,August 8,"1 Wilson Street, Suite 12, Hamilton, ON L8R, Canada",+19055243838,43.25943,-79.86708,333.97611952629927,"Japanese, Dim Sum",$$,4.0,122.0
2360,John near King,The Ship,"23 Augusta Street, Hamilton, ON L8N 1P6, Canada",+19055260792,43.25215,-79.87,574.3839049996083,"Seafood, Pubs, Burgers",$$,4.0,208.0
2361,John near King,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055226999,43.25725,-79.86708,105.28770532159155,"Indian, Himalayan/Nepalese",$$,4.0,40.0
2362,John near King,Capri Family Restaurant,"25 John St N, Hamilton, ON L8R 1H1, Canada",+19055257811,43.25659,-79.866228,6.905015002743732,"Pizza, Italian",$$,2.0,25.0
2363,John near King,Redchurch Cafe + Gallery,"68 King Street E, Hamilton, ON L8N 1A6, Canada",+19054070459,43.25551,-79.86725,141.55787894746365,Cafes,$,4.5,23.0
2364,John near King,Sapporo Japanese Restaurant,"96 Main St E, Hamilton, ON L8N 1G3, Canada",+19055271668,43.25429,-79.866,272.4355724142573,Japanese,$$,3.5,91.0
2365,John near King,Burrito Boyz,"66 King Street E, Hamilton, ON L8N 1A6, Canada",+19055292699,43.2557373046875,-79.8669128417969,103.79840854347545,Mexican,$,4.0,44.0
2366,John near King,Homemade Noodles,"135 King Street E, Hamilton, ON L8N 1B2, Canada",+19057778877,43.2554837113039,-79.8649081215262,158.010866803059,"Noodles, Chinese",,4.5,6.0
2367,John near King,Szechuan Noodle Bowl,"117 King St E, Hamilton, ON L8N 1A9, Canada",+19055228886,43.2558,-79.86579,100.76799290432014,"Chinese, Noodles, Soup",$,4.0,10.0
2368,John near King,Diplomat,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055234343,43.2572440040624,-79.8670820519328,105.28238883021116,"Venues & Event Spaces, Canadian (New)",$$$,4.0,22.0
2369,John near King,Lulu's Shawarma,"32 John Street N, Hamilton, ON L8R 1H3, Canada",+19055214848,43.25692,-79.86584,43.38835250568321,"Salad, Middle Eastern, Mediterranean",$,4.0,36.0
2370,John near King,Kenzo,"21 King Street E, Hamilton, ON L8N 1A1, Canada",+19055776666,43.256548097485,-79.8681968450546,159.17759758592086,Ramen,,4.0,24.0
2371,John near King,Undefined,"35 King William Street, Hamilton, ON L8R 1A1, Canada",+19053938343,43.25743,-79.86754,149.49179580198327,"Beer Bar, Cocktail Bars",,5.0,4.0
2372,John near King,The Works,"2 King Street W, Unit 230, Hamilton, ON L8P 1A2, Canada",+19055408500,43.2574961574363,-79.8712256690338,418.52392715429056,"Burgers, Wine Bars, Beer Bar",$$,4.0,37.0
2373,John near King,Charred Chicken,"244 James Street N, Hamilton, ON L8R 2L2, Canada",+12893960662,43.2627364,-79.8663839,690.4574413967318,Barbeque,$$,4.0,118.0
2374,Locke at Hunter,Earth To Table : Bread Bar,"258 Locke Street S, Hamilton, ON L8P 4B9, Canada",+19055222999,43.25284,-79.88702,435.9437432379172,"Pizza, Breakfast & Brunch, Salad",$$,4.0,293.0
2375,Locke at Hunter,The Burnt Tongue,"182 Locke Street S, Hamilton, ON L8P 4B3, Canada",+12893891156,43.2555538,-79.8858002,118.8835995847173,"Burgers, Soup, Sandwiches",$$,4.5,40.0
2376,Locke at Hunter,The West Town Bar & Grill,"214 Locke Street S, Hamilton, ON L8P 4B4, Canada",+19055701412,43.25456,-79.88633,243.66896867794375,"Breakfast & Brunch, Steakhouses, Burgers",$$,3.5,49.0
2377,Locke at Hunter,Aberdeen Tavern,"432 Aberdeen Avenue, Hamilton, ON L8P 2S2, Canada",+19055237707,43.2512808,-79.8933956,891.7853828972886,"Comfort Food, Bars",$$$,4.0,75.0
2378,Locke at Hunter,Amo Gelato Cafe,"171 Locke Street S, Hamilton, ON L8P 4B2, Canada",+12893965693,43.25565,-79.8853,98.28258300355425,"Desserts, Ice Cream & Frozen Yogurt",,4.5,12.0
2379,Locke at Hunter,La Luna,"306 King Street W, Hamilton, ON L8P 1B1, Canada",+19055770233,43.25942165323912,-79.87848757635106,623.2070174507021,Middle Eastern,$$,4.0,63.0
2380,Locke at Hunter,Democracy,"202 Locke Street S, Hamilton, ON L8P 4B4, Canada",+12893892466,43.2547913,-79.8862228,220.00328267159693,"Coffee & Tea, Bakeries",$$,4.0,38.0
2381,Locke at Hunter,Pho Nhung,"85 Queen St N, Hamilton, ON L8R 2V5, Canada",+19055258008,43.26239,-79.87797,846.6821819871128,Vietnamese,,4.5,17.0
2382,Locke at Hunter,Tomah,"132 Queen Street S, Hamilton, ON L8P 3S2, Canada",+19055221919,43.25546,-79.88064,383.44211533124394,Syrian,,5.0,7.0
2383,Locke at Hunter,Bitten On Locke,"219 Locke Street S, Hamilton, ON L8P 4B4, Canada",+12893965321,43.2542199,-79.88581,260.70916935505386,"Bakeries, Patisserie/Cake Shop",$$,4.0,15.0
2384,Locke at Hunter,Pho Lac Vien,"430 York Boulevard, Hamilton, ON L8R 3K8, Canada",+19055223525,43.2653164,-79.8808978,1031.857323631837,Vietnamese,$,4.0,19.0
2385,Locke at Hunter,Mysweetooth Bakery Cafe,"301 Main Street W, Hamilton, ON L8P 1J7, Canada",+13658885686,43.25802,-79.88216,293.2902089330238,"Bakeries, Coffee & Tea, Desserts",,4.5,5.0
2386,Locke at Hunter,My Dog's Cafe & Bar,"229 Locke Street S, Hamilton, ON L8P, Canada",+19055700770,43.25383,-79.88605,310.7500316106237,Coffee & Tea,,4.5,6.0
2387,Locke at Hunter,Glow Juicery,"35 Pine Street, Hamilton, ON L8P 2A2, Canada",+12893893838,43.25521,-79.88558,149.09868556066306,"Juice Bars & Smoothies, Live/Raw Food",,4.5,3.0
2388,Locke at Hunter,Hammerheads Fresh On Locke,"140 Locke Street S, Hamilton, ON L8P 4B1, Canada",+19055281000,43.2566109880824,-79.88546280326133,29.890276113605143,"Seafood, Seafood Markets, Poke",,5.0,1.0
2389,Locke at Hunter,Starbucks,"158 Locke Street S, Hamilton, ON L8P 4A9, Canada",+19055210292,43.2561607,-79.8857117,51.762944625359395,Coffee & Tea,$$,3.5,12.0
2390,Locke at Hunter,Moodys,"107 George Street, Hamilton, ON L8P 1E3, Canada",+12893096449,43.25821,-79.87853,559.8978289140166,"Pizza, Gluten-Free, Italian",,4.0,13.0
2391,Locke at Hunter,The Coop,"274-274 King Street W, Hamilton, ON L8P 1J6, Canada",+12897782667,43.2591337,-79.8774391,683.4979691180803,"Sandwiches, Chicken Shop, Poutineries",$$,4.0,43.0
2392,Locke at Hunter,CIMA Enoteca,"190 Locke Street S, Hamilton, ON L8P 4B4, Canada",+12893895848,43.25512,-79.88608,178.64778424346525,Italian,,3.5,17.0
2393,Locke at Hunter,Shehnai Restaurant Authentic Indian Cuisine,"447 Main Street W, Hamilton, ON L8P 1K5, Canada",+19055770002,43.2593,-79.88792,384.6787008712922,"Indian, Buffets",$$,3.0,32.0
2394,King at Barnesdale,Vintage Coffee Roasters,"977 King Street E, Hamilton, ON L8M 1C3, Canada",+14169387951,43.2513629586151,-79.8354656859877,12.980050608804424,Coffee Roasteries,$,5.0,9.0
2395,King at Barnesdale,Mimi’s Asian Gourmet,"971 King Street E, Hamilton, ON L8M 1C3, Canada",+19053129888,43.2514005,-79.8356242,21.188198760512783,"Pan Asian, Thai, Malaysian",,4.0,1.0
2396,King at Barnesdale,Festival Café,"1013 King St E, Hamilton, ON L8M 1C9, Canada",+12893898244,43.25064,-79.83303,205.1389536630344,"Southern, Chicken Shop, Burgers",,4.5,5.0
2397,King at Barnesdale,Purple Pear,"946 Barton Street E, Hamilton, ON L8E 5H3, Canada",+19055277179,43.2530719,-79.8232905,1007.1107059167376,"Seafood, Steakhouses",$$$,4.5,19.0
2398,King at Barnesdale,The Capitol Bar,"973 King Street E, Hamilton, ON L8M 1C3, Canada",+12893891001,43.2524498575984,-79.8355290090636,133.91535063973677,Bars,,4.5,5.0
